name,short_name,easting,northing,depth,log_q_c
A1_14,14,0,0,1.523,-2.493011049065448
A1_14,14,0,0,1.536,-2.516255619255178
A1_14,14,0,0,1.55,-2.4030769270605177
A1_14,14,0,0,1.563,-2.289217677757082
A1_14,14,0,0,1.576,-2.1546013942208884
A1_14,14,0,0,1.589,-2.1842922524404758
A1_14,14,0,0,1.604,-2.2572768044026903
A1_14,14,0,0,1.617,-2.036380293653106
A1_14,14,0,0,1.63,-1.7878304803436746
A1_14,14,0,0,1.643,-1.6268290236040104
A1_14,14,0,0,1.657,-1.5248078732756218
A1_14,14,0,0,1.669,-1.461233116839782
A1_14,14,0,0,1.683,-1.4325366975274063
A1_14,14,0,0,1.696,-1.4901482062683766
A1_14,14,0,0,1.71,-1.445999912604211
A1_14,14,0,0,1.723,-1.342581255750098
A1_14,14,0,0,1.736,-1.5210925388519652
A1_14,14,0,0,1.749,-1.6098588955816349
A1_14,14,0,0,1.764,-1.7783521260099369
A1_14,14,0,0,1.777,-1.8925931880954072
A1_14,14,0,0,1.789,-1.9785886361617213
A1_14,14,0,0,1.803,-1.9518147628377351
A1_14,14,0,0,1.816,-1.868494143354212
A1_14,14,0,0,1.829,-1.6661845044969978
A1_14,14,0,0,1.842,-1.462340266322422
A1_14,14,0,0,1.855,-1.598507046095246
A1_14,14,0,0,1.869,-1.6263789462185818
A1_14,14,0,0,1.882,-1.726136572080808
A1_14,14,0,0,1.895,-1.6597467925713292
A1_14,14,0,0,1.908,-1.4578518964578997
A1_14,14,0,0,1.923,-1.326392114280384
A1_14,14,0,0,1.936,-1.3891749752734142
A1_14,14,0,0,1.949,-1.3468909277149457
A1_14,14,0,0,1.962,-1.37382269836269
A1_14,14,0,0,1.976,-1.3998774814043276
A1_14,14,0,0,1.989,-1.1838177329013764
A1_14,14,0,0,2.002,-1.145340637515195
A1_14,14,0,0,2.015,-1.2528696003116893
A1_14,14,0,0,2.029,-1.5097741957200517
A1_14,14,0,0,2.042,-1.8267730654230012
A1_14,14,0,0,2.055,-2.037471134001704
A1_14,14,0,0,2.069,-2.1585812568019986
A1_14,14,0,0,2.083,-1.9941213084232687
A1_14,14,0,0,2.096,-1.8413530829137024
A1_14,14,0,0,2.109,-1.8154577179541527
A1_14,14,0,0,2.122,-1.7929771030760873
A1_14,14,0,0,2.136,-1.8117680059600056
A1_14,14,0,0,2.149,-1.6864275971747493
A1_14,14,0,0,2.162,-1.478530899920104
A1_14,14,0,0,2.175,-1.3889887477343805
A1_14,14,0,0,2.2,-1.5166089188922662
A1_14,14,0,0,2.213,-1.3956222184662324
A1_14,14,0,0,2.226,-1.2968505188545618
A1_14,14,0,0,2.238,-1.3792084401508267
A1_14,14,0,0,2.253,-1.351913722687778
A1_14,14,0,0,2.266,-1.1710805789731484
A1_14,14,0,0,2.279,-1.2319524660337942
A1_14,14,0,0,2.293,-1.4901534163714654
A1_14,14,0,0,2.307,-1.7115939760758834
A1_14,14,0,0,2.32,-1.706353499212393
A1_14,14,0,0,2.333,-1.6292405591998145
A1_14,14,0,0,2.346,-1.8264605108420606
A1_14,14,0,0,2.36,-1.8595134715005983
A1_14,14,0,0,2.373,-1.8613565673729011
A1_14,14,0,0,2.386,-2.0676287367467445
A1_14,14,0,0,2.399,-2.296558845968686
A1_14,14,0,0,2.414,-2.558607373982801
A1_14,14,0,0,2.426,-2.6711383301584393
A1_14,14,0,0,2.439,-2.644797873742042
A1_14,14,0,0,2.453,-2.42904953134955
A1_14,14,0,0,2.467,-2.1768071993593114
A1_14,14,0,0,2.48,-1.9195473754195382
A1_14,14,0,0,2.493,-1.9264469488952964
A1_14,14,0,0,2.506,-2.065382794253275
A1_14,14,0,0,2.52,-2.15051329689746
A1_14,14,0,0,2.533,-2.113967866950722
A1_14,14,0,0,2.546,-2.163119276469236
A1_14,14,0,0,2.559,-2.2243181560226963
A1_14,14,0,0,2.574,-2.0682461020606966
A1_14,14,0,0,2.586,-2.128443036491581
A1_14,14,0,0,2.6,-1.937966565445512
A1_14,14,0,0,2.613,-1.7808152010728433
A1_14,14,0,0,2.627,-1.8389166760872524
A1_14,14,0,0,2.64,-1.889738586901248
A1_14,14,0,0,2.653,-1.626832382417133
A1_14,14,0,0,2.666,-1.3865704134190082
A1_14,14,0,0,2.68,-1.4126505204681203
A1_14,14,0,0,2.693,-1.4157402995286392
A1_14,14,0,0,2.706,-1.2101012217709464
A1_14,14,0,0,2.719,-1.0327420495822763
A1_14,14,0,0,2.733,-0.9257648676772127
A1_14,14,0,0,2.747,-1.0652363047181024
A1_14,14,0,0,2.759,-1.2245511207206576
A1_14,14,0,0,2.772,-1.2752533127851091
A1_14,14,0,0,2.787,-1.5703064747031708
A1_14,14,0,0,2.8,-1.5934862471949454
A1_14,14,0,0,2.812,-1.771976339563129
A1_14,14,0,0,2.825,-2.031039522918966
A1_14,14,0,0,2.84,-2.1309062173407862
A1_14,14,0,0,2.853,-2.015204301905368
A1_14,14,0,0,2.866,-1.9910530035678313
A1_14,14,0,0,2.879,-1.7184390679907922
A1_14,14,0,0,2.893,-1.3262178479468805
A1_14,14,0,0,2.906,-1.0944486702592502
A1_14,14,0,0,2.919,-0.8626061061321342
A1_14,14,0,0,2.933,-0.728623799160186
A1_14,14,0,0,2.958,-0.602772254606885
A1_14,14,0,0,2.97,-0.7063681580788063
A1_14,14,0,0,2.983,-0.934444852936767
A1_14,14,0,0,2.996,-0.9206227928387785
A1_14,14,0,0,3.01,-0.9502471073155143
A1_14,14,0,0,3.023,-1.0417797134023088
A1_14,14,0,0,3.036,-1.049947683085245
A1_14,14,0,0,3.05,-1.268940114860884
A1_14,14,0,0,3.064,-1.3779457166163427
A1_14,14,0,0,3.077,-1.3167787577942724
A1_14,14,0,0,3.09,-1.0823053996022989
A1_14,14,0,0,3.103,-1.1875739361759055
A1_14,14,0,0,3.117,-1.3190385320791223
A1_14,14,0,0,3.13,-1.5059028020435252
A1_14,14,0,0,3.143,-1.8557864286931074
A1_14,14,0,0,3.156,-2.1404895228291703
A1_14,14,0,0,3.17,-2.0337962959183455
A1_14,14,0,0,3.184,-1.9556235017406047
A1_14,14,0,0,3.197,-2.0154257196857843
A1_14,14,0,0,3.21,-1.9719257334124989
A1_14,14,0,0,3.224,-2.0065261733836754
A1_14,14,0,0,3.237,-2.0700002527267385
A1_14,14,0,0,3.251,-1.9099095320718065
A1_14,14,0,0,3.264,-1.7083683071093225
A1_14,14,0,0,3.277,-1.7642161330374027
A1_14,14,0,0,3.29,-1.8912046670419813
A1_14,14,0,0,3.303,-2.2108914961724704
A1_14,14,0,0,3.315,-2.373939654412794
A1_14,14,0,0,3.33,-2.361704411427018
A1_14,14,0,0,3.343,-2.1969232719804235
A1_14,14,0,0,3.356,-2.0692424942151444
A1_14,14,0,0,3.37,-1.9391256312858858
A1_14,14,0,0,3.384,-1.8790542899571232
A1_14,14,0,0,3.397,-1.8889337889571407
A1_14,14,0,0,3.411,-1.6336848207590435
A1_14,14,0,0,3.423,-1.3403671976064242
A1_14,14,0,0,3.437,-0.8661336869179345
A1_14,14,0,0,3.449,-0.6542599652273245
A1_14,14,0,0,3.462,-0.6145203140884357
A1_14,14,0,0,3.475,-0.7504247530922731
A1_14,14,0,0,3.49,-0.953855621455267
A1_14,14,0,0,3.503,-1.3813927015144432
A1_14,14,0,0,3.516,-1.698330552891649
A1_14,14,0,0,3.529,-1.4764498748757258
A1_14,14,0,0,3.554,-1.142715854295106
A1_14,14,0,0,3.567,-1.2334313151893825
A1_14,14,0,0,3.58,-1.3030581306278408
A1_14,14,0,0,3.593,-1.5179814991194849
A1_14,14,0,0,3.607,-1.7034198768830837
A1_14,14,0,0,3.62,-1.6787486288513815
A1_14,14,0,0,3.634,-1.6512439259751417
A1_14,14,0,0,3.646,-1.5453252907542414
A1_14,14,0,0,3.66,-1.4151165449097662
A1_14,14,0,0,3.682,-1.9259931244240618
A1_14,14,0,0,3.695,-2.0249216756700887
A1_14,14,0,0,3.708,-2.2044025742147193
A1_14,14,0,0,3.721,-1.9637899840259536
A1_14,14,0,0,3.735,-1.7409211249112362
A1_14,14,0,0,3.749,-1.4224959827949113
A1_14,14,0,0,3.762,-1.2186029058389691
A1_14,14,0,0,3.776,-1.1306619069651018
A1_14,14,0,0,3.791,-1.1860271299076193
A1_14,14,0,0,3.801,-1.3040148871589041
A1_14,14,0,0,3.814,-1.0932325133797651
A1_14,14,0,0,3.827,-1.1926569419898285
A1_14,14,0,0,3.841,-1.2265930545034796
A1_14,14,0,0,3.855,-1.3722658918265926
A1_14,14,0,0,3.868,-1.3596578634065024
A1_14,14,0,0,3.881,-1.343673208504206
A1_14,14,0,0,3.895,-1.3995346102271895
A1_14,14,0,0,3.908,-1.5662597135596696
A1_14,14,0,0,3.921,-1.4619306914252816
A1_14,14,0,0,3.935,-1.3230867682422298
A1_14,14,0,0,3.95,-1.1050566723639987
A1_14,14,0,0,3.962,-1.139031571228363
A1_14,14,0,0,3.975,-1.2804935531456392
A1_14,14,0,0,3.988,-1.159233646563423
A1_14,14,0,0,4.002,-1.265234508956957
A1_14,14,0,0,4.015,-1.3818557329232297
A1_14,14,0,0,4.028,-1.4406968487358496
A1_14,14,0,0,4.042,-1.2507938176898317
A1_14,14,0,0,4.055,-1.2130275873744791
A1_14,14,0,0,4.068,-1.29976302529372
A1_14,14,0,0,4.082,-1.3345098374087505
A1_14,14,0,0,4.095,-1.5715616464976467
A1_14,14,0,0,4.108,-1.6167168757594905
A1_14,14,0,0,4.122,-1.6372641762622278
A1_14,14,0,0,4.135,-1.782424763318163
A1_14,14,0,0,4.148,-1.6922749469152896
A1_14,14,0,0,4.172,-1.3652133583436634
A1_14,14,0,0,4.185,-1.2910448704972768
A1_14,14,0,0,4.199,-1.3385936521925466
A1_14,14,0,0,4.212,-1.217949579289019
A1_14,14,0,0,4.225,-1.2379047935656418
A1_14,14,0,0,4.239,-1.4047636906020218
A1_14,14,0,0,4.253,-1.4494185961734074
A1_14,14,0,0,4.266,-1.3792789450835694
A1_14,14,0,0,4.279,-1.3992357604032657
A1_14,14,0,0,4.292,-1.5039670807552656
A1_14,14,0,0,4.305,-1.4748213962820182
A1_14,14,0,0,4.319,-1.4317465273537566
A1_14,14,0,0,4.332,-1.5014042465218058
A1_14,14,0,0,4.346,-1.3962859997454264
A1_14,14,0,0,4.359,-1.3363517497959037
A1_14,14,0,0,4.372,-1.3701284579401518
A1_14,14,0,0,4.386,-1.3221912708084802
A1_14,14,0,0,4.399,-1.3797915939559187
A1_14,14,0,0,4.413,-1.399982092175141
A1_14,14,0,0,4.426,-1.347723723407978
A1_14,14,0,0,4.439,-1.4224453501303636
A1_14,14,0,0,4.452,-1.4021499271017666
A1_14,14,0,0,4.466,-1.2228629255116308
A1_14,14,0,0,4.479,-1.1177685771778638
A1_14,14,0,0,4.492,-0.9330795894515527
A1_14,14,0,0,4.506,-0.8858927389486034
A1_14,14,0,0,4.519,-0.8868496127644209
A1_14,14,0,0,4.532,-0.9379860694821318
A1_14,14,0,0,4.556,-1.0421715636991802
A1_14,14,0,0,4.569,-1.082236773913838
A1_14,14,0,0,4.583,-1.1235543437930229
A1_14,14,0,0,4.596,-1.0941740239321294
A1_14,14,0,0,4.609,-1.130940670135938
A1_14,14,0,0,4.623,-1.117890301440291
A1_14,14,0,0,4.636,-1.0258786708079448
A1_14,14,0,0,4.649,-1.0404118888886122
A1_14,14,0,0,4.663,-1.0444090696772013
A1_14,14,0,0,4.676,-1.0978544319280776
A1_14,14,0,0,4.689,-1.0060115011812565
A1_14,14,0,0,4.703,-0.954475143588558
A1_14,14,0,0,4.716,-0.9098842995952721
A1_14,14,0,0,4.729,-0.9572967799577096
A1_14,14,0,0,4.743,-1.0429942657153268
A1_14,14,0,0,4.756,-1.0725901993983922
A1_14,14,0,0,4.769,-1.0816449342185874
A1_14,14,0,0,4.783,-1.102558287712123
A1_14,14,0,0,4.796,-1.028629234353201
A1_14,14,0,0,4.809,-1.079037973794894
A1_14,14,0,0,4.822,-1.0163582772959856
A1_14,14,0,0,4.835,-1.0302567761251755
A1_14,14,0,0,4.848,-1.0747231293726995
A1_14,14,0,0,4.862,-1.1197492151773654
A1_14,14,0,0,4.876,-1.1477039315446493
A1_14,14,0,0,4.889,-1.1285882284070436
A1_14,14,0,0,4.903,-1.1773810079688791
A1_14,14,0,0,4.916,-1.3512069755908307
A1_14,14,0,0,4.929,-1.3436074848433595
A1_14,14,0,0,4.943,-1.3633602219540126
A1_14,14,0,0,4.956,-1.3367254675792897
A1_14,14,0,0,4.969,-1.2965042232137909
A1_14,14,0,0,4.992,-1.1495856533370414
A1_14,14,0,0,5.006,-1.0814004157781574
A1_14,14,0,0,5.019,-1.081520269021812
A1_14,14,0,0,5.032,-1.0562215441666432
A1_14,14,0,0,5.047,-1.16845855662721
A1_14,14,0,0,5.06,-1.2920728443743539
A1_14,14,0,0,5.073,-1.2707662839044456
A1_14,14,0,0,5.087,-1.2095490700826688
A1_14,14,0,0,5.1,-1.1653483227970496
A1_14,14,0,0,5.113,-1.1258197599758961
A1_14,14,0,0,5.127,-1.1105664171948717
A1_14,14,0,0,5.14,-1.2349451640562994
A1_14,14,0,0,5.153,-1.2497951109215244
A1_14,14,0,0,5.166,-1.30833155697322
A1_14,14,0,0,5.179,-1.2953787896737066
A1_14,14,0,0,5.193,-1.3095185256431736
A1_14,14,0,0,5.206,-1.3146715302356067
A1_14,14,0,0,5.219,-1.280814545162744
A1_14,14,0,0,5.232,-1.2097489357428768
A1_14,14,0,0,5.245,-1.1809982524415144
A1_14,14,0,0,5.26,-1.1843600622917936
A1_14,14,0,0,5.273,-1.258801024956624
A1_14,14,0,0,5.286,-1.2592334780197705
A1_14,14,0,0,5.299,-1.1570465263692753
A1_14,14,0,0,5.313,-0.979580900625377
A1_14,14,0,0,5.326,-0.8307267503384437
A1_14,14,0,0,5.34,-0.7962210687811417
A1_14,14,0,0,5.353,-0.8128857641709031
A1_14,14,0,0,5.366,-0.8435934077749658
A1_14,14,0,0,5.379,-0.9941785911247061
A1_14,14,0,0,5.392,-1.1018846542801863
A1_14,14,0,0,5.406,-1.1363319213662249
A1_14,14,0,0,5.419,-1.237543939369116
A1_14,14,0,0,5.432,-1.3111080367292325
A1_14,14,0,0,5.445,-1.284983755000632
A1_14,14,0,0,5.458,-1.3171742798498145
A1_14,14,0,0,5.483,-1.0553591026658034
A1_14,14,0,0,5.497,-0.971749814994283
A1_14,14,0,0,5.511,-0.9443297121521836
A1_14,14,0,0,5.523,-0.8665941408300069
A1_14,14,0,0,5.536,-0.9498004902804623
A1_14,14,0,0,5.549,-0.9946378618224095
A1_14,14,0,0,5.562,-1.0620895426377532
A1_14,14,0,0,5.575,-1.0734508924639257
A1_14,14,0,0,5.59,-1.1492895854245277
A1_14,14,0,0,5.603,-1.14009592209842
A1_14,14,0,0,5.617,-1.1567406256951926
A1_14,14,0,0,5.63,-1.030275915439359
A1_14,14,0,0,5.642,-1.0237706907354711
A1_14,14,0,0,5.655,-1.049362258585096
A1_14,14,0,0,5.669,-1.1171526367011624
A1_14,14,0,0,5.682,-1.1306287384619933
A1_14,14,0,0,5.696,-1.1671546348647739
A1_14,14,0,0,5.71,-1.1494800204628837
A1_14,14,0,0,5.723,-1.1637695965160872
A1_14,14,0,0,5.736,-1.1612671682390348
A1_14,14,0,0,5.749,-1.1414908789166693
A1_14,14,0,0,5.762,-1.1292943160258373
A1_14,14,0,0,5.776,-1.1190012855655715
A1_14,14,0,0,5.789,-1.1609470354455127
A1_14,14,0,0,5.803,-1.159574933746597
A1_14,14,0,0,5.817,-1.1198759183080944
A1_14,14,0,0,5.829,-1.1341890767743483
A1_14,14,0,0,5.842,-1.256502863727264
A1_14,14,0,0,5.857,-1.411427567879294
A1_14,14,0,0,5.87,-1.473352909680164
A1_14,14,0,0,5.883,-1.5260617222470503
A1_14,14,0,0,5.896,-1.460596159325927
A1_14,14,0,0,5.91,-1.365115485795707
A1_14,14,0,0,5.923,-1.3148845129557647
A1_14,14,0,0,5.936,-1.354190943922429
A1_14,14,0,0,5.949,-1.3027508987428158
A1_14,14,0,0,5.962,-1.2846539722720098
A1_14,14,0,0,5.975,-1.1645762843569558
A1_14,14,0,0,5.988,-1.0394146220246516
A1_14,14,0,0,6.002,-1.0557989302882127
A1_14,14,0,0,6.027,-0.9439150529991287
A1_14,14,0,0,6.04,-1.0036902684198301
A1_14,14,0,0,6.053,-0.9613913156759741
A1_14,14,0,0,6.066,-0.9088521833216565
A1_14,14,0,0,6.081,-0.764102603506552
A1_14,14,0,0,6.093,-0.7319054622044864
A1_14,14,0,0,6.107,-0.7836101865456475
A1_14,14,0,0,6.12,-0.8279378949925318
A1_14,14,0,0,6.134,-0.8860564564737872
A1_14,14,0,0,6.147,-0.9298236764338889
A1_14,14,0,0,6.16,-0.9764642858402439
A1_14,14,0,0,6.173,-1.0439834167055806
A1_14,14,0,0,6.187,-1.1817555991936501
A1_14,14,0,0,6.2,-1.2940280022108004
A1_14,14,0,0,6.213,-1.3489685280303403
A1_14,14,0,0,6.226,-1.385256014535851
A1_14,14,0,0,6.241,-1.2977834280539151
A1_14,14,0,0,6.254,-1.197153384475317
A1_14,14,0,0,6.267,-1.1148537859856058
A1_14,14,0,0,6.28,-1.2014292369250235
A1_14,14,0,0,6.293,-1.2062078887157537
A1_14,14,0,0,6.306,-1.1714715462778629
A1_14,14,0,0,6.319,-1.1738297629559629
A1_14,14,0,0,6.333,-1.2472329712979005
A1_14,14,0,0,6.347,-1.3193093888834497
A1_14,14,0,0,6.36,-1.344372260007486
A1_14,14,0,0,6.373,-1.3144829683223065
A1_14,14,0,0,6.387,-1.1312386001434849
A1_14,14,0,0,6.4,-0.9916102699061481
A1_14,14,0,0,6.414,-0.9352493459126612
A1_14,14,0,0,6.427,-1.0492136207752205
A1_14,14,0,0,6.44,-1.1653937497569609
A1_14,14,0,0,6.454,-1.2805518312773811
A1_14,14,0,0,6.467,-1.337934959093431
A1_14,14,0,0,6.48,-1.3067491146401224
A1_14,14,0,0,6.493,-1.32622883012916
A1_14,14,0,0,6.507,-1.3534691997733972
A1_14,14,0,0,6.52,-1.3535490423047396
A1_14,14,0,0,6.534,-1.329849976122138
A1_14,14,0,0,6.547,-1.4001613336719165
A1_14,14,0,0,6.56,-1.3494987419245896
A1_14,14,0,0,6.582,-1.3630701902992453
A1_14,14,0,0,6.595,-1.347039479541573
A1_14,14,0,0,6.608,-1.3179304091513784
A1_14,14,0,0,6.621,-1.315195327734165
A1_14,14,0,0,6.635,-1.319451935844296
A1_14,14,0,0,6.651,-1.314765638416614
A1_14,14,0,0,6.661,-1.2806432617952397
A1_14,14,0,0,6.674,-1.2216681863428955
A1_14,14,0,0,6.689,-1.2465578318563555
A1_14,14,0,0,6.702,-1.2178329524490323
A1_14,14,0,0,6.715,-1.2563368956694982
A1_14,14,0,0,6.729,-1.2376291442477585
A1_14,14,0,0,6.741,-1.240299296173475
A1_14,14,0,0,6.754,-1.2375926916579325
A1_14,14,0,0,6.768,-1.250899733730073
A1_14,14,0,0,6.781,-1.3185757529002435
A1_14,14,0,0,6.796,-1.3481809188532665
A1_14,14,0,0,6.808,-1.3826568999542077
A1_14,14,0,0,6.821,-1.3595133798016743
A1_14,14,0,0,6.835,-1.360462193517148
A1_14,14,0,0,6.848,-1.3548278429061167
A1_14,14,0,0,6.861,-1.3433901828461043
A1_14,14,0,0,6.875,-1.2800509036640866
A1_14,14,0,0,6.887,-1.2745045674127455
A1_14,14,0,0,6.902,-1.27517268680637
A1_14,14,0,0,6.914,-1.2345009622790344
A1_14,14,0,0,6.927,-1.2214750422288483
A1_14,14,0,0,6.941,-1.2126400751560826
A1_14,14,0,0,6.956,-1.1686083090004502
A1_14,14,0,0,6.968,-1.181747375427902
A1_14,14,0,0,6.981,-1.1624357628105935
A1_14,14,0,0,6.994,-1.1052875711166514
A1_14,14,0,0,7.008,-1.1157654594670365
A1_14,14,0,0,7.021,-1.134162228586431
A1_14,14,0,0,7.036,-1.095967031862116
A1_14,14,0,0,7.047,-1.1012397336525703
A1_14,14,0,0,7.062,-1.1119191330641824
A1_14,14,0,0,7.075,-1.1241863455286436
A1_14,14,0,0,7.088,-1.1080326065624595
A1_14,14,0,0,7.101,-1.0944666974660955
A1_14,14,0,0,7.115,-1.0899111566844388
A1_14,14,0,0,7.128,-1.0859693903331908
A1_14,14,0,0,7.141,-1.0676292584882623
A1_14,14,0,0,7.154,-1.0050662831769372
A1_14,14,0,0,7.168,-1.0514946707267503
A1_14,14,0,0,7.181,-1.0599289227599697
A1_14,14,0,0,7.195,-1.059309269995215
A1_14,14,0,0,7.208,-1.0836118860891437
A1_14,14,0,0,7.233,-1.189605751744586
A1_14,14,0,0,7.246,-1.243027255182189
A1_14,14,0,0,7.26,-1.1777695432306714
A1_14,14,0,0,7.273,-1.2249355426963726
A1_14,14,0,0,7.286,-1.2084033886644658
A1_14,14,0,0,7.299,-1.2078628087644954
A1_14,14,0,0,7.312,-1.2370194103526952
A1_14,14,0,0,7.325,-1.2002281691223255
A1_14,14,0,0,7.34,-1.147076025718074
A1_14,14,0,0,7.352,-1.121627638801394
A1_14,14,0,0,7.366,-1.152908132711777
A1_14,14,0,0,7.379,-1.1748047720672825
A1_14,14,0,0,7.393,-1.1971891384890074
A1_14,14,0,0,7.407,-1.1967287102268938
A1_14,14,0,0,7.421,-1.1920782050994312
A1_14,14,0,0,7.433,-1.1863285004481943
A1_14,14,0,0,7.446,-1.1419707998753994
A1_14,14,0,0,7.459,-1.0909080979435006
A1_14,14,0,0,7.472,-1.0902540142076962
A1_14,14,0,0,7.485,-1.1134313780937826
A1_14,14,0,0,7.499,-1.1214863112292757
A1_14,14,0,0,7.512,-1.1317797903672229
A1_14,14,0,0,7.525,-1.1717478397705896
A1_14,14,0,0,7.538,-1.2235719777994658
A1_14,14,0,0,7.553,-1.2321539604194873
A1_14,14,0,0,7.566,-1.2469159695477297
A1_14,14,0,0,7.579,-1.2232321705908442
A1_14,14,0,0,7.593,-1.1797316650512293
A1_14,14,0,0,7.606,-1.189678640220401
A1_14,14,0,0,7.619,-1.1394211663013647
A1_14,14,0,0,7.632,-1.1493688728819533
A1_14,14,0,0,7.645,-1.1404179238769272
A1_14,14,0,0,7.659,-1.1933027999022274
A1_14,14,0,0,7.672,-1.2012208883111157
A1_14,14,0,0,7.685,-1.2127530842829046
A1_14,14,0,0,7.698,-1.2147765569879918
A1_14,14,0,0,7.713,-1.1870190523542488
A1_14,14,0,0,7.725,-1.1870475381421701
A1_14,14,0,0,7.739,-1.1997744444742136
A1_14,14,0,0,7.752,-1.243284669705326
A1_14,14,0,0,7.766,-1.276418865796133
A1_14,14,0,0,7.779,-1.266967032369617
A1_14,14,0,0,7.793,-1.280666945730928
A1_14,14,0,0,7.805,-1.2820311980552679
A1_14,14,0,0,7.831,-1.240298370792898
A1_14,14,0,0,7.844,-1.2292314866448988
A1_14,14,0,0,7.857,-1.2478475067700496
A1_14,14,0,0,7.871,-1.2268975540723948
A1_14,14,0,0,7.883,-1.2448296940435184
A1_14,14,0,0,7.896,-1.2257804019653313
