name,short_name,easting,northing,depth,log_q_c
A3_07,07,0,39.23,3.108,-1.2632762031623443
A3_07,07,0,39.23,3.12,-1.2372253609391883
A3_07,07,0,39.23,3.133,-1.222414519500266
A3_07,07,0,39.23,3.145,-1.2976125962781173
A3_07,07,0,39.23,3.158,-1.2637089475952523
A3_07,07,0,39.23,3.171,-1.1945044125721913
A3_07,07,0,39.23,3.183,-1.08728657017046
A3_07,07,0,39.23,3.196,-1.080407703365626
A3_07,07,0,39.23,3.208,-1.068198258704305
A3_07,07,0,39.23,3.221,-1.163222994580385
A3_07,07,0,39.23,3.233,-1.0992121221578246
A3_07,07,0,39.23,3.245,-1.0891837857915951
A3_07,07,0,39.23,3.258,-1.0250042086421576
A3_07,07,0,39.23,3.27,-0.9590106848567195
A3_07,07,0,39.23,3.282,-0.7142353049694772
A3_07,07,0,39.23,3.295,-0.3841575547903102
A3_07,07,0,39.23,3.308,-0.21560655313835364
A3_07,07,0,39.23,3.32,-0.09082328680268881
A3_07,07,0,39.23,3.332,0.052847637741301856
A3_07,07,0,39.23,3.345,-0.04136963971506147
A3_07,07,0,39.23,3.357,0.019385234885050284
A3_07,07,0,39.23,3.37,-0.049346017984281954
A3_07,07,0,39.23,3.419,-0.27006083669554015
A3_07,07,0,39.23,3.431,-0.32574298821902525
A3_07,07,0,39.23,3.444,-0.4560122474603037
A3_07,07,0,39.23,3.456,-0.5976256200766115
A3_07,07,0,39.23,3.469,-0.6562083309174322
A3_07,07,0,39.23,3.481,-0.7878855467622107
A3_07,07,0,39.23,3.494,-0.8597794959383702
A3_07,07,0,39.23,3.507,-0.9628267327378716
A3_07,07,0,39.23,3.519,-1.048453011166078
A3_07,07,0,39.23,3.532,-1.0873071014019242
A3_07,07,0,39.23,3.544,-1.1441828984973752
A3_07,07,0,39.23,3.556,-1.1767490150263171
A3_07,07,0,39.23,3.569,-1.2090395318219187
A3_07,07,0,39.23,3.581,-1.3452172363331967
A3_07,07,0,39.23,3.593,-1.461013500236116
A3_07,07,0,39.23,3.606,-1.5149776208016252
A3_07,07,0,39.23,3.618,-1.5223554469669391
A3_07,07,0,39.23,3.63,-1.4098994927606707
A3_07,07,0,39.23,3.642,-1.3532454892353616
A3_07,07,0,39.23,3.655,-1.3154838648659553
A3_07,07,0,39.23,3.667,-1.0441822668104215
A3_07,07,0,39.23,3.68,-0.9186095777393245
A3_07,07,0,39.23,3.693,-0.7942566139821581
A3_07,07,0,39.23,3.705,-0.8501313294521897
A3_07,07,0,39.23,3.718,-0.8890289802785621
A3_07,07,0,39.23,3.73,-0.963871791399805
A3_07,07,0,39.23,3.742,-0.9985129173004544
A3_07,07,0,39.23,3.754,-1.0936093398505622
A3_07,07,0,39.23,3.767,-1.1539895507304787
A3_07,07,0,39.23,3.779,-1.2444715031816627
A3_07,07,0,39.23,3.792,-1.2605144094704146
A3_07,07,0,39.23,3.804,-1.1286406227753465
A3_07,07,0,39.23,3.817,-1.0994003968185568
A3_07,07,0,39.23,3.829,-1.1010116469121936
A3_07,07,0,39.23,3.842,-1.0873968596548014
A3_07,07,0,39.23,3.854,-1.1367797233467787
A3_07,07,0,39.23,3.867,-1.190557287914831
A3_07,07,0,39.23,3.88,-1.2112053363879527
A3_07,07,0,39.23,3.892,-1.248630205515716
A3_07,07,0,39.23,3.905,-1.297551772698525
A3_07,07,0,39.23,3.917,-1.2510892671797533
A3_07,07,0,39.23,3.929,-1.2130765452885526
A3_07,07,0,39.23,3.942,-1.215076837228997
A3_07,07,0,39.23,3.954,-1.1269274012234052
A3_07,07,0,39.23,3.967,-1.1152280804101324
A3_07,07,0,39.23,3.979,-1.0869981616247146
A3_07,07,0,39.23,3.992,-1.0850716447899995
A3_07,07,0,39.23,4.004,-1.1529308186112348
A3_07,07,0,39.23,4.017,-1.1294536547007108
A3_07,07,0,39.23,4.029,-1.030912176723759
A3_07,07,0,39.23,4.041,-1.001023746210695
A3_07,07,0,39.23,4.054,-0.9893739012260718
A3_07,07,0,39.23,4.066,-1.0271712554429926
A3_07,07,0,39.23,4.078,-1.0521006395918848
A3_07,07,0,39.23,4.091,-1.009694673636958
A3_07,07,0,39.23,4.103,-1.0164790386067415
A3_07,07,0,39.23,4.116,-1.0298582570760313
A3_07,07,0,39.23,4.127,-0.9195637037286855
A3_07,07,0,39.23,4.14,-0.8461905827787031
A3_07,07,0,39.23,4.152,-0.7813962058172275
A3_07,07,0,39.23,4.165,-0.806025934931674
A3_07,07,0,39.23,4.177,-0.8014299649568242
A3_07,07,0,39.23,4.19,-0.9184795862899534
A3_07,07,0,39.23,4.203,-0.9521396038804848
A3_07,07,0,39.23,4.215,-1.034607737483071
A3_07,07,0,39.23,4.228,-1.1059943329762683
A3_07,07,0,39.23,4.24,-1.2064660298134617
A3_07,07,0,39.23,4.253,-1.18132373882617
A3_07,07,0,39.23,4.265,-1.1965217915901005
A3_07,07,0,39.23,4.278,-1.1738124890723236
A3_07,07,0,39.23,4.289,-1.1506746371721126
A3_07,07,0,39.23,4.302,-1.1427233139575945
A3_07,07,0,39.23,4.314,-1.1855749883120377
A3_07,07,0,39.23,4.326,-1.1335495918736078
A3_07,07,0,39.23,4.339,-1.2127152215935253
A3_07,07,0,39.23,4.352,-1.2998325731305125
A3_07,07,0,39.23,4.364,-1.3554650772162644
A3_07,07,0,39.23,4.377,-1.3423118383198005
A3_07,07,0,39.23,4.39,-1.4052756182391892
A3_07,07,0,39.23,4.402,-1.434694642645643
A3_07,07,0,39.23,4.415,-1.428707383883208
A3_07,07,0,39.23,4.427,-1.428684497444181
A3_07,07,0,39.23,4.44,-1.3975663484002716
A3_07,07,0,39.23,4.452,-1.4031567772920697
A3_07,07,0,39.23,4.464,-1.3960393050610393
A3_07,07,0,39.23,4.476,-1.383538748544146
A3_07,07,0,39.23,4.489,-1.4047536576157218
A3_07,07,0,39.23,4.502,-1.3770807187398069
A3_07,07,0,39.23,4.515,-1.3695899633214392
A3_07,07,0,39.23,4.527,-1.377548074526616
A3_07,07,0,39.23,4.539,-1.4848925447108954
A3_07,07,0,39.23,4.55,-1.4924747355126518
A3_07,07,0,39.23,4.563,-1.4179371379396815
A3_07,07,0,39.23,4.575,-1.4023577103485558
A3_07,07,0,39.23,4.588,-1.3731936670019713
A3_07,07,0,39.23,4.6,-1.3914703787380769
A3_07,07,0,39.23,4.612,-1.3610315064125416
A3_07,07,0,39.23,4.625,-1.3356478895725394
A3_07,07,0,39.23,4.637,-1.251817894127126
A3_07,07,0,39.23,4.65,-1.1977167928348151
A3_07,07,0,39.23,4.662,-1.1588755107272968
A3_07,07,0,39.23,4.674,-1.165944559760531
A3_07,07,0,39.23,4.687,-1.1581746633250742
A3_07,07,0,39.23,4.699,-1.0921539712319666
A3_07,07,0,39.23,4.712,-1.1432780540756997
A3_07,07,0,39.23,4.724,-1.2281139336947515
A3_07,07,0,39.23,4.737,-1.2916668640511249
A3_07,07,0,39.23,4.749,-1.2948286300432479
A3_07,07,0,39.23,4.761,-1.2822830432555266
A3_07,07,0,39.23,4.773,-1.2642054662325928
A3_07,07,0,39.23,4.785,-1.236833068621407
A3_07,07,0,39.23,4.797,-1.164783976870451
A3_07,07,0,39.23,4.809,-1.0640747430546593
A3_07,07,0,39.23,4.822,-1.0175330474927633
A3_07,07,0,39.23,4.834,-1.079076854794201
A3_07,07,0,39.23,4.847,-1.0201384611387558
A3_07,07,0,39.23,4.859,-1.04203969450629
A3_07,07,0,39.23,4.872,-1.0987778124316965
A3_07,07,0,39.23,4.884,-1.044262404344042
A3_07,07,0,39.23,4.897,-1.0709933372540792
A3_07,07,0,39.23,4.909,-1.047158970595065
A3_07,07,0,39.23,4.922,-1.104205796505387
A3_07,07,0,39.23,4.934,-1.1002896737677328
A3_07,07,0,39.23,4.947,-1.1221235696709615
A3_07,07,0,39.23,4.959,-1.0960580776400979
A3_07,07,0,39.23,4.971,-1.0972598679854777
A3_07,07,0,39.23,5.021,-1.28175719272402
A3_07,07,0,39.23,5.034,-1.316384061988361
A3_07,07,0,39.23,5.047,-1.356528333972369
A3_07,07,0,39.23,5.059,-1.3656974984299135
A3_07,07,0,39.23,5.072,-1.344846270983216
A3_07,07,0,39.23,5.084,-1.3071138791237902
A3_07,07,0,39.23,5.096,-1.2630916273486992
A3_07,07,0,39.23,5.108,-1.3363140863503917
A3_07,07,0,39.23,5.12,-1.3366805887625615
A3_07,07,0,39.23,5.133,-1.4106145880076897
A3_07,07,0,39.23,5.146,-1.4279194951841723
A3_07,07,0,39.23,5.158,-1.4722865635434275
A3_07,07,0,39.23,5.17,-1.426320106862726
A3_07,07,0,39.23,5.183,-1.4276915655748719
A3_07,07,0,39.23,5.196,-1.398266459741969
A3_07,07,0,39.23,5.208,-1.399854524780392
A3_07,07,0,39.23,5.221,-1.4321947564863051
A3_07,07,0,39.23,5.233,-1.3599355543714946
A3_07,07,0,39.23,5.246,-1.396230643213738
A3_07,07,0,39.23,5.258,-1.4194125229731045
A3_07,07,0,39.23,5.27,-1.4755730571412817
A3_07,07,0,39.23,5.282,-1.437997150924328
A3_07,07,0,39.23,5.295,-1.4488575646414148
A3_07,07,0,39.23,5.308,-1.3274700953333194
A3_07,07,0,39.23,5.32,-1.203412933640015
A3_07,07,0,39.23,5.332,-1.1816317093219102
A3_07,07,0,39.23,5.345,-1.1619632493225054
A3_07,07,0,39.23,5.357,-1.1184355532977903
A3_07,07,0,39.23,5.37,-1.0873018986950147
A3_07,07,0,39.23,5.382,-1.0456332426277761
A3_07,07,0,39.23,5.395,-1.051498905128037
A3_07,07,0,39.23,5.407,-1.0204538892088826
A3_07,07,0,39.23,5.42,-1.059607002649767
A3_07,07,0,39.23,5.432,-1.0869192362740623
A3_07,07,0,39.23,5.445,-1.065136942735733
A3_07,07,0,39.23,5.457,-1.0563329527685286
A3_07,07,0,39.23,5.469,-1.0867044524251495
A3_07,07,0,39.23,5.482,-1.0656664907970135
A3_07,07,0,39.23,5.494,-1.0979645122591777
A3_07,07,0,39.23,5.507,-1.123737761103997
A3_07,07,0,39.23,5.52,-1.072784879204707
A3_07,07,0,39.23,5.532,-1.079928815414704
A3_07,07,0,39.23,5.545,-1.069808330887974
A3_07,07,0,39.23,5.557,-1.0364005496465525
A3_07,07,0,39.23,5.569,-0.9824250024432111
A3_07,07,0,39.23,5.582,-0.9342685371144798
A3_07,07,0,39.23,5.595,-0.9729433646617518
A3_07,07,0,39.23,5.607,-0.9523847783955047
A3_07,07,0,39.23,5.619,-0.8819575025234561
A3_07,07,0,39.23,5.631,-0.9390565038181509
A3_07,07,0,39.23,5.644,-0.9186592948701939
A3_07,07,0,39.23,5.657,-0.9161982932256826
A3_07,07,0,39.23,5.669,-0.9309700201768856
A3_07,07,0,39.23,5.681,-0.9254623888101385
A3_07,07,0,39.23,5.694,-0.9400333484471929
A3_07,07,0,39.23,5.706,-0.9565582029425967
A3_07,07,0,39.23,5.718,-0.9570938116617906
A3_07,07,0,39.23,5.731,-0.943233557187952
A3_07,07,0,39.23,5.744,-0.9862267117496386
A3_07,07,0,39.23,5.756,-0.9556646479631518
A3_07,07,0,39.23,5.768,-0.9564629133167167
A3_07,07,0,39.23,5.781,-0.9924103999947294
A3_07,07,0,39.23,5.793,-0.9349580952754377
A3_07,07,0,39.23,5.806,-1.0364196388751796
A3_07,07,0,39.23,5.819,-0.972332138336829
A3_07,07,0,39.23,5.831,-1.0133388572377078
A3_07,07,0,39.23,5.844,-1.0009526875645993
A3_07,07,0,39.23,5.856,-0.990878100567709
A3_07,07,0,39.23,5.868,-1.019545120132507
A3_07,07,0,39.23,5.88,-1.0144918159740712
A3_07,07,0,39.23,5.893,-1.035275047570613
A3_07,07,0,39.23,5.905,-1.0531952928532833
A3_07,07,0,39.23,5.917,-1.0828004078499611
A3_07,07,0,39.23,5.929,-1.0955437832501365
A3_07,07,0,39.23,5.942,-1.0962240014689688
A3_07,07,0,39.23,5.954,-1.116389184743539
A3_07,07,0,39.23,5.967,-1.1066073972715458
A3_07,07,0,39.23,5.979,-1.139816319064
A3_07,07,0,39.23,5.992,-1.1490823549895717
A3_07,07,0,39.23,6.004,-1.2011117886785734
A3_07,07,0,39.23,6.016,-1.154748352735342
A3_07,07,0,39.23,6.029,-1.2246783653107718
A3_07,07,0,39.23,6.041,-1.202657221461716
A3_07,07,0,39.23,6.054,-1.2268576169319174
A3_07,07,0,39.23,6.066,-1.2009835360803045
A3_07,07,0,39.23,6.078,-1.2182761272411726
A3_07,07,0,39.23,6.091,-1.2273026426206337
A3_07,07,0,39.23,6.103,-1.2675730157442575
A3_07,07,0,39.23,6.116,-1.237045079579643
A3_07,07,0,39.23,6.128,-1.2373633390617274
A3_07,07,0,39.23,6.14,-1.2134343366206037
A3_07,07,0,39.23,6.152,-1.2067153258435983
A3_07,07,0,39.23,6.164,-1.2197802102687616
A3_07,07,0,39.23,6.177,-1.2565697576747075
A3_07,07,0,39.23,6.189,-1.236315419415597
A3_07,07,0,39.23,6.202,-1.228358032699675
A3_07,07,0,39.23,6.214,-1.285393973921991
A3_07,07,0,39.23,6.226,-1.2359168976387307
A3_07,07,0,39.23,6.239,-1.2177946123947547
A3_07,07,0,39.23,6.251,-1.2102608544712168
A3_07,07,0,39.23,6.264,-1.1763153168229357
A3_07,07,0,39.23,6.276,-1.1712895987581091
A3_07,07,0,39.23,6.289,-1.159638530228971
A3_07,07,0,39.23,6.301,-1.1913560243302106
A3_07,07,0,39.23,6.314,-1.1522636688545684
A3_07,07,0,39.23,6.326,-1.0883921178629632
A3_07,07,0,39.23,6.338,-1.1085353860083456
A3_07,07,0,39.23,6.351,-1.1196146374850646
A3_07,07,0,39.23,6.363,-1.0865098754263296
A3_07,07,0,39.23,6.375,-1.0401185291253117
A3_07,07,0,39.23,6.388,-1.0844743929656615
A3_07,07,0,39.23,6.4,-1.0849496438571857
A3_07,07,0,39.23,6.412,-1.0622636062517565
A3_07,07,0,39.23,6.425,-1.070852664652509
A3_07,07,0,39.23,6.437,-1.0868693434162708
A3_07,07,0,39.23,6.45,-1.1182790904863913
A3_07,07,0,39.23,6.462,-1.1019299370866333
A3_07,07,0,39.23,6.475,-1.1088356869261529
A3_07,07,0,39.23,6.487,-1.1392539109031714
A3_07,07,0,39.23,6.5,-1.1168538046553367
A3_07,07,0,39.23,6.512,-1.0982908960234898
A3_07,07,0,39.23,6.524,-1.1441388845674934
A3_07,07,0,39.23,6.537,-1.166228499367782
A3_07,07,0,39.23,6.548,-1.1125638208538782
A3_07,07,0,39.23,6.561,-1.151586963873314
A3_07,07,0,39.23,6.573,-1.1848142440059068
A3_07,07,0,39.23,6.586,-1.1612476112868846
A3_07,07,0,39.23,6.598,-1.180867529388467
A3_07,07,0,39.23,6.61,-1.185201437939351
A3_07,07,0,39.23,6.622,-1.1574765956682662
A3_07,07,0,39.23,6.635,-1.1838014401586132
A3_07,07,0,39.23,6.647,-1.1626194466731021
A3_07,07,0,39.23,6.659,-1.2027250364598048
A3_07,07,0,39.23,6.672,-1.1966306791855943
A3_07,07,0,39.23,6.684,-1.1738464115198475
A3_07,07,0,39.23,6.696,-1.231768280617606
A3_07,07,0,39.23,6.709,-1.182213773458655
A3_07,07,0,39.23,6.721,-1.1610360648892797
A3_07,07,0,39.23,6.734,-1.1949824107490685
A3_07,07,0,39.23,6.746,-1.2029472482142642
A3_07,07,0,39.23,6.758,-1.201847430552236
A3_07,07,0,39.23,6.771,-1.222987017812914
A3_07,07,0,39.23,6.783,-1.1847736455753592
A3_07,07,0,39.23,6.796,-1.2492489698637461
A3_07,07,0,39.23,6.808,-1.2442224320333735
A3_07,07,0,39.23,6.82,-1.250006009537953
