name,short_name,horizontal,depth,log_q_c
B2_04,04,0,1.946,-1.9937155976528234
B2_04,04,0,1.958,-2.0238891940932744
B2_04,04,0,1.969,-1.9783783837963755
B2_04,04,0,1.981,-2.0331042619348243
B2_04,04,0,1.994,-2.076915914878006
B2_04,04,0,2.006,-2.071538873914219
B2_04,04,0,2.018,-2.0452183261202608
B2_04,04,0,2.031,-1.9627902547617917
B2_04,04,0,2.043,-1.9444342161180852
B2_04,04,0,2.055,-1.9303960443367676
B2_04,04,0,2.067,-1.9640953624635369
B2_04,04,0,2.079,-2.0693371329479424
B2_04,04,0,2.091,-2.1250366115367183
B2_04,04,0,2.103,-2.1424147291670472
B2_04,04,0,2.115,-2.0828316357721217
B2_04,04,0,2.127,-2.0919887981729017
B2_04,04,0,2.139,-2.2314619136647
B2_04,04,0,2.151,-2.2037068182007546
B2_04,04,0,2.163,-2.2116997218297803
B2_04,04,0,2.175,-2.1810939702353274
B2_04,04,0,2.186,-2.166159531065838
B2_04,04,0,2.198,-2.1299847145440958
B2_04,04,0,2.21,-2.171030561452263
B2_04,04,0,2.222,-2.185838143150388
B2_04,04,0,2.233,-2.2282160081987734
B2_04,04,0,2.245,-2.2142551491840026
B2_04,04,0,2.257,-2.173556405993182
B2_04,04,0,2.268,-2.176723962503839
B2_04,04,0,2.28,-2.0494010149993764
B2_04,04,0,2.291,-2.0079660042063274
B2_04,04,0,2.303,-1.982512910063822
B2_04,04,0,2.315,-1.9216745441651637
B2_04,04,0,2.326,-1.993784028889275
B2_04,04,0,2.338,-2.114580169310948
B2_04,04,0,2.35,-2.064162419951381
B2_04,04,0,2.362,-1.9882030018448664
B2_04,04,0,2.374,-1.9563522067511538
B2_04,04,0,2.386,-1.8754460040950096
B2_04,04,0,2.398,-2.043435929475654
B2_04,04,0,2.409,-2.1334599094697007
B2_04,04,0,2.422,-2.024900176229746
B2_04,04,0,2.434,-1.881259778434079
B2_04,04,0,2.446,-1.845151463821187
B2_04,04,0,2.458,-1.9636916600456868
B2_04,04,0,2.469,-1.9809254524205144
B2_04,04,0,2.482,-2.0057685784187322
B2_04,04,0,2.494,-1.9960289916844915
B2_04,04,0,2.506,-1.9431714826996604
B2_04,04,0,2.519,-1.883711329932193
B2_04,04,0,2.531,-1.8207194200650532
B2_04,04,0,2.543,-1.8282131281498182
B2_04,04,0,2.555,-1.9076824095605478
B2_04,04,0,2.567,-2.0226243032383286
B2_04,04,0,2.579,-2.1130726448038293
B2_04,04,0,2.591,-2.1325747236866173
B2_04,04,0,2.603,-2.1117181071600855
B2_04,04,0,2.615,-2.038075421952675
B2_04,04,0,2.627,-1.9574433887003764
B2_04,04,0,2.637,-1.9639283028959746
B2_04,04,0,2.649,-1.9135806876577792
B2_04,04,0,2.661,-1.8926017530046542
B2_04,04,0,2.673,-1.8407033825353696
B2_04,04,0,2.685,-1.8605830177092744
B2_04,04,0,2.697,-1.87978917708664
B2_04,04,0,2.709,-1.8206201721627244
B2_04,04,0,2.721,-1.7628251352491215
B2_04,04,0,2.732,-1.7188232108613337
B2_04,04,0,2.743,-1.7632113949960637
B2_04,04,0,2.755,-1.8111482059897188
B2_04,04,0,2.766,-1.7909952377402267
B2_04,04,0,2.778,-1.8031281040002027
B2_04,04,0,2.789,-1.7840596699058724
B2_04,04,0,2.801,-1.7193066711820117
B2_04,04,0,2.813,-1.6455993349052722
B2_04,04,0,2.824,-1.6443713961516329
B2_04,04,0,2.836,-1.581152202204301
B2_04,04,0,2.848,-1.6974981819797403
B2_04,04,0,2.86,-1.61723976326813
B2_04,04,0,2.872,-1.6360868009570912
B2_04,04,0,2.884,-1.7435497044303052
B2_04,04,0,2.896,-1.799066960513777
B2_04,04,0,2.908,-1.909195479160919
B2_04,04,0,2.92,-1.8475476013531442
B2_04,04,0,2.933,-1.7561589561072115
B2_04,04,0,2.945,-1.766182939381317
B2_04,04,0,2.956,-1.6814515382678616
B2_04,04,0,2.968,-1.763391251980205
B2_04,04,0,2.98,-1.7225863657487224
B2_04,04,0,2.992,-1.7051998935332602
B2_04,04,0,3.005,-1.6213150667019018
B2_04,04,0,3.017,-1.5535987064247867
B2_04,04,0,3.03,-1.6660178510087889
B2_04,04,0,3.042,-1.6623152870385287
B2_04,04,0,3.054,-1.6774254647710776
B2_04,04,0,3.066,-1.658402463063424
B2_04,04,0,3.078,-1.5640810429929368
B2_04,04,0,3.09,-1.6064186879908646
B2_04,04,0,3.101,-1.6119203302505631
B2_04,04,0,3.114,-1.702271305522078
B2_04,04,0,3.125,-1.7403166879616963
B2_04,04,0,3.137,-1.8104407477393245
B2_04,04,0,3.149,-1.8746118495730237
B2_04,04,0,3.161,-1.7613112765672174
B2_04,04,0,3.173,-1.6990965504192146
B2_04,04,0,3.185,-1.6595474504155368
B2_04,04,0,3.197,-1.6069005345830936
B2_04,04,0,3.208,-1.6539151619343972
B2_04,04,0,3.22,-1.618480890036755
B2_04,04,0,3.232,-1.7043419560421116
B2_04,04,0,3.243,-1.6349525423612432
B2_04,04,0,3.255,-1.6535398807425459
B2_04,04,0,3.267,-1.7276094488447102
B2_04,04,0,3.278,-1.7356169550788498
B2_04,04,0,3.29,-1.6458564083767717
B2_04,04,0,3.302,-1.5300130239767618
B2_04,04,0,3.314,-1.5011595177434574
B2_04,04,0,3.325,-1.5670084975794716
B2_04,04,0,3.337,-1.626776229556093
B2_04,04,0,3.349,-1.6724258534343184
B2_04,04,0,3.361,-1.556268013807687
B2_04,04,0,3.373,-1.502808057609645
B2_04,04,0,3.386,-1.5381461708123685
B2_04,04,0,3.398,-1.5841676188896332
B2_04,04,0,3.41,-1.6898301416247454
B2_04,04,0,3.422,-1.7560601045807895
B2_04,04,0,3.434,-1.6961050474620087
B2_04,04,0,3.446,-1.5805593854283841
B2_04,04,0,3.458,-1.5419198903954088
B2_04,04,0,3.47,-1.4900892719398693
B2_04,04,0,3.482,-1.402015517066364
B2_04,04,0,3.493,-1.4310302358634295
B2_04,04,0,3.506,-1.3962397807249782
B2_04,04,0,3.518,-1.3812813328183295
B2_04,04,0,3.531,-1.4223723235153534
B2_04,04,0,3.543,-1.4537418599513738
B2_04,04,0,3.555,-1.411848899028836
B2_04,04,0,3.567,-1.3927017982857242
B2_04,04,0,3.579,-1.439297007078808
B2_04,04,0,3.592,-1.5419189846432946
B2_04,04,0,3.604,-1.5970891227698252
B2_04,04,0,3.615,-1.6010040438431545
B2_04,04,0,3.628,-1.6013165418220092
B2_04,04,0,3.639,-1.6106754648190267
B2_04,04,0,3.651,-1.5677942222796175
B2_04,04,0,3.663,-1.6344016523943603
B2_04,04,0,3.675,-1.4873672088258352
B2_04,04,0,3.686,-1.406777066785757
B2_04,04,0,3.699,-1.4576624662741267
B2_04,04,0,3.711,-1.4734484331490254
B2_04,04,0,3.722,-1.4012966684496004
B2_04,04,0,3.734,-1.4736578355509655
B2_04,04,0,3.746,-1.4871824870280161
B2_04,04,0,3.757,-1.5099749595390475
B2_04,04,0,3.768,-1.5483525696059153
B2_04,04,0,3.78,-1.596935221474958
B2_04,04,0,3.792,-1.6894848504375224
B2_04,04,0,3.803,-1.6981007178554794
B2_04,04,0,3.815,-1.7726420164495735
B2_04,04,0,3.826,-1.8099240892359
B2_04,04,0,3.839,-1.7858011136012786
B2_04,04,0,3.85,-1.7586555678131441
B2_04,04,0,3.862,-1.7188754178714247
B2_04,04,0,3.874,-1.643411885607599
B2_04,04,0,3.887,-1.5088471383748112
B2_04,04,0,3.898,-1.433994851692082
B2_04,04,0,3.911,-1.475760880791854
B2_04,04,0,3.923,-1.4176286431645466
B2_04,04,0,3.935,-1.3592685746783886
B2_04,04,0,3.947,-1.2648470890598889
B2_04,04,0,3.959,-1.363869801956864
B2_04,04,0,3.971,-1.4377104462330337
B2_04,04,0,3.983,-1.331546378758594
B2_04,04,0,3.996,-1.209027497190501
B2_04,04,0,4.008,-1.238873539684335
B2_04,04,0,4.02,-1.2948804812066763
B2_04,04,0,4.032,-1.3319855472388649
B2_04,04,0,4.045,-1.3572082267654517
B2_04,04,0,4.057,-1.2957797660462032
B2_04,04,0,4.069,-1.1427747765126808
B2_04,04,0,4.081,-1.1629844235730549
B2_04,04,0,4.093,-1.1050436079900805
B2_04,04,0,4.105,-1.0816203443932635
B2_04,04,0,4.117,-1.0615929619185869
B2_04,04,0,4.129,-1.1407590414854836
B2_04,04,0,4.141,-1.205704038704724
B2_04,04,0,4.153,-1.2397521578830015
B2_04,04,0,4.165,-1.29434204620345
B2_04,04,0,4.177,-1.2896033387344616
B2_04,04,0,4.189,-1.3316403322953048
B2_04,04,0,4.201,-1.3272175060477631
B2_04,04,0,4.213,-1.3465849849701277
B2_04,04,0,4.224,-1.4088001193213215
B2_04,04,0,4.236,-1.5294757438734252
B2_04,04,0,4.247,-1.4773162165533713
B2_04,04,0,4.259,-1.4699147807011823
B2_04,04,0,4.271,-1.4338399829652082
B2_04,04,0,4.282,-1.4172495189063838
B2_04,04,0,4.294,-1.3802447575406662
B2_04,04,0,4.306,-1.3485520204243453
B2_04,04,0,4.317,-1.265468678060386
B2_04,04,0,4.33,-1.1942968175071362
B2_04,04,0,4.341,-1.2067481438048815
B2_04,04,0,4.353,-1.3096791536507886
B2_04,04,0,4.366,-1.3085512137933784
B2_04,04,0,4.377,-1.267204770674455
B2_04,04,0,4.39,-1.2483148986873753
B2_04,04,0,4.402,-1.2282867296618496
B2_04,04,0,4.414,-1.2848193278230513
B2_04,04,0,4.425,-1.2372482829854343
B2_04,04,0,4.437,-1.2696386620136138
B2_04,04,0,4.45,-1.3922697681120653
B2_04,04,0,4.461,-1.4357242995199055
B2_04,04,0,4.474,-1.3659063315247
B2_04,04,0,4.486,-1.3396466912151563
B2_04,04,0,4.498,-1.3651030654530032
B2_04,04,0,4.51,-1.4179581537813803
B2_04,04,0,4.522,-1.457961837142527
B2_04,04,0,4.535,-1.5016310555855972
B2_04,04,0,4.547,-1.556500466873092
B2_04,04,0,4.559,-1.5686771246228233
B2_04,04,0,4.572,-1.6296781305069308
B2_04,04,0,4.584,-1.6486069514181036
B2_04,04,0,4.596,-1.6359617365285903
B2_04,04,0,4.608,-1.5663415530371767
B2_04,04,0,4.62,-1.4679620653447631
B2_04,04,0,4.632,-1.3719359145805097
B2_04,04,0,4.644,-1.4001182947171313
B2_04,04,0,4.655,-1.346156305323736
B2_04,04,0,4.667,-1.37321068549878
B2_04,04,0,4.679,-1.4096275024762999
B2_04,04,0,4.691,-1.4519425985989152
B2_04,04,0,4.703,-1.5028689799720651
B2_04,04,0,4.714,-1.4744760481283323
B2_04,04,0,4.726,-1.4258496502916738
B2_04,04,0,4.738,-1.4297091759616911
B2_04,04,0,4.75,-1.4265497123007098
B2_04,04,0,4.761,-1.430859418806378
B2_04,04,0,4.773,-1.3973746958757114
B2_04,04,0,4.785,-1.364206043399855
B2_04,04,0,4.796,-1.3574383668315033
B2_04,04,0,4.808,-1.3867399052018827
B2_04,04,0,4.819,-1.3672908821187164
B2_04,04,0,4.831,-1.3728852506024105
B2_04,04,0,4.844,-1.3928642159882094
B2_04,04,0,4.856,-1.3601446090244513
B2_04,04,0,4.868,-1.3003726923435397
B2_04,04,0,4.879,-1.2866258873054157
B2_04,04,0,4.891,-1.298045739978803
B2_04,04,0,4.904,-1.2854634215471556
B2_04,04,0,4.916,-1.2332380698972942
B2_04,04,0,4.927,-1.2355071241147884
B2_04,04,0,4.94,-1.2130607546310785
B2_04,04,0,4.952,-1.1991161508584287
B2_04,04,0,4.964,-1.2160540821927723
B2_04,04,0,4.977,-1.22676428888187
B2_04,04,0,4.988,-1.1881267518966034
B2_04,04,0,5,-1.227844406270844
B2_04,04,0,5.013,-1.2521950640693214
B2_04,04,0,5.025,-1.2575403102472744
B2_04,04,0,5.037,-1.1720516124143925
B2_04,04,0,5.049,-1.1225383471685841
B2_04,04,0,5.061,-1.1117617821720769
B2_04,04,0,5.073,-1.168252556095546
B2_04,04,0,5.085,-1.117490365938187
B2_04,04,0,5.097,-1.129622202393633
B2_04,04,0,5.108,-1.1381837121936111
B2_04,04,0,5.121,-1.1633921838561527
B2_04,04,0,5.133,-1.2000517986308539
B2_04,04,0,5.145,-1.2408763333355486
B2_04,04,0,5.156,-1.291109713826923
B2_04,04,0,5.168,-1.2663352110096535
B2_04,04,0,5.181,-1.3497026760540916
B2_04,04,0,5.192,-1.3043190056207774
B2_04,04,0,5.204,-1.3306714174159648
B2_04,04,0,5.216,-1.2585969401478805
B2_04,04,0,5.227,-1.2486004333439475
B2_04,04,0,5.239,-1.280599373112732
B2_04,04,0,5.251,-1.3408444778594326
B2_04,04,0,5.262,-1.2408808065950394
B2_04,04,0,5.274,-1.0117363005449136
B2_04,04,0,5.285,-1.016091092824101
B2_04,04,0,5.297,-1.0228174303186268
B2_04,04,0,5.309,-0.9597185633114584
B2_04,04,0,5.32,-0.9876544309355557
B2_04,04,0,5.332,-1.1307235615742157
B2_04,04,0,5.344,-1.1976779114357166
B2_04,04,0,5.356,-1.2843845879774562
B2_04,04,0,5.368,-1.276009436128104
B2_04,04,0,5.38,-1.1549154313399341
B2_04,04,0,5.392,-1.157934274696302
B2_04,04,0,5.404,-1.3038770600554155
B2_04,04,0,5.416,-1.3247955853786162
B2_04,04,0,5.428,-1.4087799898826445
B2_04,04,0,5.441,-1.4261290201451147
B2_04,04,0,5.452,-1.4071410300163336
B2_04,04,0,5.464,-1.374543330410072
B2_04,04,0,5.476,-1.3982173334501788
B2_04,04,0,5.488,-1.3768114402597968
B2_04,04,0,5.5,-1.282536572607264
B2_04,04,0,5.513,-1.1613274254693395
B2_04,04,0,5.525,-1.14246075783748
B2_04,04,0,5.538,-1.2919262608751807
B2_04,04,0,5.55,-1.2609308895310762
B2_04,04,0,5.562,-1.2425053058029814
B2_04,04,0,5.574,-1.2047786993004366
B2_04,04,0,5.586,-1.2413383181374118
B2_04,04,0,5.598,-1.295895148124288
B2_04,04,0,5.61,-1.2760541618927188
B2_04,04,0,5.622,-1.2719790064889822
B2_04,04,0,5.635,-1.4484504877156974
B2_04,04,0,5.646,-1.5229881709910869
B2_04,04,0,5.657,-1.6227162561605917
B2_04,04,0,5.669,-1.6905599055078577
B2_04,04,0,5.681,-1.767503365694238
B2_04,04,0,5.693,-1.7454288717505662
B2_04,04,0,5.705,-1.6168736238009613
B2_04,04,0,5.717,-1.4657018533691288
B2_04,04,0,5.728,-1.390383169656368
B2_04,04,0,5.74,-1.4415851018414458
B2_04,04,0,5.752,-1.4612068331597272
B2_04,04,0,5.763,-1.4523565841197001
B2_04,04,0,5.775,-1.3905349820802582
B2_04,04,0,5.787,-1.462836342709375
B2_04,04,0,5.798,-1.432247041469949
B2_04,04,0,5.81,-1.4847863019073286
B2_04,04,0,5.821,-1.4782326507016839
B2_04,04,0,5.834,-1.4072375411322418
B2_04,04,0,5.845,-1.3701636994594737
B2_04,04,0,5.857,-1.317827278792152
B2_04,04,0,5.869,-1.371322892648441
B2_04,04,0,5.881,-1.471666791415429
B2_04,04,0,5.893,-1.5011952810185787
B2_04,04,0,5.905,-1.5220481399424295
B2_04,04,0,5.918,-1.5049232814346065
B2_04,04,0,5.929,-1.5869298918036308
B2_04,04,0,5.942,-1.5931207624294559
B2_04,04,0,5.954,-1.505071810777583
B2_04,04,0,5.966,-1.514107219226414
B2_04,04,0,5.977,-1.5498788938147152
B2_04,04,0,5.99,-1.599650857408371
B2_04,04,0,6.002,-1.6055815607173396
B2_04,04,0,6.015,-1.6323467236805893
B2_04,04,0,6.027,-1.6688413096412535
B2_04,04,0,6.039,-1.6140045875007392
B2_04,04,0,6.051,-1.565882368673563
B2_04,04,0,6.063,-1.533531664202864
B2_04,04,0,6.075,-1.4978199550317612
B2_04,04,0,6.087,-1.5591981867982465
B2_04,04,0,6.099,-1.5724752891707738
B2_04,04,0,6.111,-1.5352949573236951
B2_04,04,0,6.123,-1.5790337897241402
B2_04,04,0,6.135,-1.5457843488025862
B2_04,04,0,6.147,-1.5100566301241043
B2_04,04,0,6.158,-1.4385910475883008
B2_04,04,0,6.17,-1.443144793201761
B2_04,04,0,6.182,-1.4900918724205665
B2_04,04,0,6.195,-1.3848322397800783
B2_04,04,0,6.207,-1.3259653044931627
B2_04,04,0,6.218,-1.2446896608117441
B2_04,04,0,6.23,-1.173589784864871
B2_04,04,0,6.241,-1.1463803015420972
B2_04,04,0,6.253,-1.1350209906428435
B2_04,04,0,6.264,-1.1601615988517626
B2_04,04,0,6.276,-1.2012922443078127
B2_04,04,0,6.287,-1.2935981770994072
B2_04,04,0,6.299,-1.35931500421119
B2_04,04,0,6.311,-1.3823002484928106
B2_04,04,0,6.323,-1.484918164661318
B2_04,04,0,6.335,-1.4954368755587013
B2_04,04,0,6.347,-1.485607631193114
B2_04,04,0,6.358,-1.5214989840262372
B2_04,04,0,6.371,-1.5585214386896242
B2_04,04,0,6.383,-1.6024795357329762
B2_04,04,0,6.395,-1.6856204344776131
B2_04,04,0,6.407,-1.7236431019277718
B2_04,04,0,6.419,-1.699652187822056
B2_04,04,0,6.431,-1.6863849306263148
B2_04,04,0,6.443,-1.651668901434681
B2_04,04,0,6.455,-1.5244475758830776
B2_04,04,0,6.467,-1.37526411580484
B2_04,04,0,6.479,-1.2562484740701152
B2_04,04,0,6.491,-1.1506860030331465
B2_04,04,0,6.504,-1.060029816190343
B2_04,04,0,6.516,-1.04645753037952
B2_04,04,0,6.529,-1.1424273769467148
B2_04,04,0,6.541,-1.074417151660126
B2_04,04,0,6.553,-1.0693514232363013
B2_04,04,0,6.565,-1.0553128093949755
B2_04,04,0,6.577,-1.0839371575030952
B2_04,04,0,6.589,-1.1240125879756921
B2_04,04,0,6.6,-1.1965717616640807
B2_04,04,0,6.612,-1.2787491168570342
B2_04,04,0,6.625,-1.330214518262304
B2_04,04,0,6.636,-1.3096166923816672
B2_04,04,0,6.648,-1.2688701461520329
B2_04,04,0,6.66,-1.2366379911917256
B2_04,04,0,6.672,-1.2556586994463839
B2_04,04,0,6.683,-1.2551853892585536
B2_04,04,0,6.695,-1.2481566030786762
B2_04,04,0,6.707,-1.271433111065073
B2_04,04,0,6.719,-1.3091483282341896
B2_04,04,0,6.731,-1.2763461289978602
B2_04,04,0,6.742,-1.2396873912720114
B2_04,04,0,6.754,-1.1627345596565215
B2_04,04,0,6.766,-1.1531475877341266
B2_04,04,0,6.777,-1.149944453603856
B2_04,04,0,6.788,-1.178615564380012
B2_04,04,0,6.8,-1.1304984364099875
B2_04,04,0,6.812,-1.1212222547216752
B2_04,04,0,6.824,-1.0785069096710767
B2_04,04,0,6.835,-1.1870634404476683
B2_04,04,0,6.847,-1.2395119780643955
B2_04,04,0,6.859,-1.2108187657464429
B2_04,04,0,6.871,-1.2059497365732106
B2_04,04,0,6.883,-1.0914190569088493
B2_04,04,0,6.895,-1.00888335089582
B2_04,04,0,6.907,-1.0166830211789664
B2_04,04,0,6.919,-1.0534528701818981
B2_04,04,0,6.931,-1.0715678363176646
B2_04,04,0,6.943,-1.0859059186016857
B2_04,04,0,6.955,-1.168257293282569
B2_04,04,0,6.967,-1.1706573534950147
B2_04,04,0,6.979,-1.1507205067782074
B2_04,04,0,6.991,-1.0745993872911708
B2_04,04,0,7.003,-1.0162680707160356
B2_04,04,0,7.016,-0.9880638128107779
B2_04,04,0,7.028,-1.042242234807154
B2_04,04,0,7.04,-1.109077467275466
B2_04,04,0,7.052,-1.1138669968202286
B2_04,04,0,7.064,-1.105926670887452
B2_04,04,0,7.076,-1.1751475340464852
B2_04,04,0,7.088,-1.2544728710837643
B2_04,04,0,7.1,-1.294592537416542
B2_04,04,0,7.112,-1.2802089864869501
B2_04,04,0,7.124,-1.2952366749261632
B2_04,04,0,7.136,-1.3049701218093197
B2_04,04,0,7.147,-1.3078610505017285
B2_04,04,0,7.159,-1.3018286756078954
B2_04,04,0,7.171,-1.2880505419206483
B2_04,04,0,7.183,-1.270139748868339
B2_04,04,0,7.196,-1.205271535453918
B2_04,04,0,7.207,-1.168130635575641
B2_04,04,0,7.219,-1.0814556085372213
B2_04,04,0,7.231,-1.0748391287329617
B2_04,04,0,7.243,-1.0353076605866818
B2_04,04,0,7.254,-1.0405230190308437
B2_04,04,0,7.265,-1.0867028181693152
B2_04,04,0,7.277,-1.1104972620145683
B2_04,04,0,7.289,-1.096411032706982
B2_04,04,0,7.301,-1.093819482372883
B2_04,04,0,7.312,-1.0280374030983346
B2_04,04,0,7.324,-1.0430004912316146
B2_04,04,0,7.336,-1.0360615603893584
B2_04,04,0,7.348,-1.063947526756759
B2_04,04,0,7.359,-1.0967864068238986
B2_04,04,0,7.372,-1.1666514664380172
B2_04,04,0,7.384,-1.1806032655579612
B2_04,04,0,7.396,-1.2133090542584817
B2_04,04,0,7.408,-1.234717741522593
B2_04,04,0,7.42,-1.3015515264308855
B2_04,04,0,7.432,-1.2790276084853114
B2_04,04,0,7.444,-1.2756937984989962
B2_04,04,0,7.456,-1.2608103676236615
B2_04,04,0,7.469,-1.1663493696502798
B2_04,04,0,7.48,-1.166018369101708
B2_04,04,0,7.493,-1.167044504701456
B2_04,04,0,7.505,-1.1607219191450588
B2_04,04,0,7.517,-1.2249084738813452
B2_04,04,0,7.529,-1.2811181193449583
B2_04,04,0,7.541,-1.3744153153462602
B2_04,04,0,7.553,-1.3731328202826452
B2_04,04,0,7.566,-1.3289920779150175
B2_04,04,0,7.577,-1.296864483607845
B2_04,04,0,7.589,-1.1859643300615743
