name,short_name,easting,northing,depth,log_q_c
B3_01,01,0,365.7,2.117,-3.3502927082489458
B3_01,01,0,365.7,2.137,-3.286210408896662
B3_01,01,0,365.7,2.157,-3.2994162384114287
B3_01,01,0,365.7,2.177,-3.4835339283701865
B3_01,01,0,365.7,2.197,-3.2946005904269287
B3_01,01,0,365.7,2.217,-3.3026543135232362
B3_01,01,0,365.7,2.237,-3.0789241212566445
B3_01,01,0,365.7,2.257,-2.892643970198784
B3_01,01,0,365.7,2.277,-2.69319882258708
B3_01,01,0,365.7,2.297,-2.673932778180736
B3_01,01,0,365.7,2.317,-2.712657060855243
B3_01,01,0,365.7,2.337,-2.9688887921308127
B3_01,01,0,365.7,2.357,-2.9474918109800297
B3_01,01,0,365.7,2.377,-3.012083557820423
B3_01,01,0,365.7,2.397,-3.1888293702113772
B3_01,01,0,365.7,2.417,-3.02157958268109
B3_01,01,0,365.7,2.437,-3.1871643732773625
B3_01,01,0,365.7,2.457,-3.3675507115365306
B3_01,01,0,365.7,2.477,-3.4344915257075903
B3_01,01,0,365.7,2.497,-3.6398366989455435
B3_01,01,0,365.7,2.517,-3.676709893067599
B3_01,01,0,365.7,2.537,-3.6087771381326132
B3_01,01,0,365.7,2.557,-3.3463352106182227
B3_01,01,0,365.7,2.577,-3.130771019687396
B3_01,01,0,365.7,2.597,-3.1211091421565835
B3_01,01,0,365.7,2.617,-2.9961755545124524
B3_01,01,0,365.7,2.637,-2.999121030482328
B3_01,01,0,365.7,2.657,-2.9978151682444607
B3_01,01,0,365.7,2.677,-3.0682879348285543
B3_01,01,0,365.7,2.697,-2.933104598641482
B3_01,01,0,365.7,2.717,-2.7388425722337373
B3_01,01,0,365.7,2.737,-2.7354703229186756
B3_01,01,0,365.7,2.757,-2.8430674794427633
B3_01,01,0,365.7,2.777,-2.8471949874532143
B3_01,01,0,365.7,2.797,-2.6921778087829233
B3_01,01,0,365.7,2.817,-2.5650128751330388
B3_01,01,0,365.7,2.837,-2.5436744626938035
B3_01,01,0,365.7,2.857,-2.7589994432022125
B3_01,01,0,365.7,2.877,-2.7199692080316
B3_01,01,0,365.7,2.897,-2.7294525236437273
B3_01,01,0,365.7,2.917,-2.6322167912935455
B3_01,01,0,365.7,2.937,-2.654612141184247
B3_01,01,0,365.7,2.957,-2.724623346812517
B3_01,01,0,365.7,2.977,-2.7561648570877333
B3_01,01,0,365.7,2.997,-2.8273221746249204
B3_01,01,0,365.7,3.017,-2.966543269346737
B3_01,01,0,365.7,3.037,-3.132268797517601
B3_01,01,0,365.7,3.057,-3.3115640501994923
B3_01,01,0,365.7,3.077,-3.2086915911332032
B3_01,01,0,365.7,3.097,-3.1872281153173945
B3_01,01,0,365.7,3.117,-3.086160247798457
B3_01,01,0,365.7,3.137,-2.9838630368152534
B3_01,01,0,365.7,3.157,-3.0525336126707057
B3_01,01,0,365.7,3.177,-2.871395137600049
B3_01,01,0,365.7,3.197,-2.706687896842618
B3_01,01,0,365.7,3.217,-2.6809576222382163
B3_01,01,0,365.7,3.237,-2.573132841729666
B3_01,01,0,365.7,3.257,-2.503518951892534
B3_01,01,0,365.7,3.277,-2.276684470419887
B3_01,01,0,365.7,3.297,-2.1780093417992195
B3_01,01,0,365.7,3.317,-1.96211035700134
B3_01,01,0,365.7,3.337,-1.807904952482985
B3_01,01,0,365.7,3.357,-1.6788509058552084
B3_01,01,0,365.7,3.377,-1.816542452211235
B3_01,01,0,365.7,3.397,-1.9465207961698117
B3_01,01,0,365.7,3.417,-2.1289206377247485
B3_01,01,0,365.7,3.437,-2.2015088178860185
B3_01,01,0,365.7,3.457,-2.2994933342908586
B3_01,01,0,365.7,3.477,-2.370656115021981
B3_01,01,0,365.7,3.497,-2.4978257940714528
B3_01,01,0,365.7,3.517,-2.930499688601623
B3_01,01,0,365.7,3.537,-2.868341012591201
B3_01,01,0,365.7,3.557,-2.883681196430948
B3_01,01,0,365.7,3.577,-2.7862349382819116
B3_01,01,0,365.7,3.597,-2.749758402896485
B3_01,01,0,365.7,3.617,-2.58133757651197
B3_01,01,0,365.7,3.637,-2.490914724529772
B3_01,01,0,365.7,3.657,-2.459433672014422
B3_01,01,0,365.7,3.677,-2.297993494665839
B3_01,01,0,365.7,3.697,-2.2955886746649448
B3_01,01,0,365.7,3.717,-2.238317419901713
B3_01,01,0,365.7,3.737,-2.331660048352632
B3_01,01,0,365.7,3.757,-2.2255394705130507
B3_01,01,0,365.7,3.777,-2.1725870628517425
B3_01,01,0,365.7,3.797,-2.1938745392104626
B3_01,01,0,365.7,3.817,-2.146575153926844
B3_01,01,0,365.7,3.837,-2.092267281263778
B3_01,01,0,365.7,3.857,-2.193812557444656
B3_01,01,0,365.7,3.877,-2.0475133269664676
B3_01,01,0,365.7,3.897,-1.97825002483633
B3_01,01,0,365.7,3.917,-1.9750176625960574
B3_01,01,0,365.7,3.937,-1.792296519148415
B3_01,01,0,365.7,3.957,-1.5865463820808339
B3_01,01,0,365.7,3.977,-1.683565463767096
B3_01,01,0,365.7,3.997,-1.6137564467261332
B3_01,01,0,365.7,4.017,-1.7913035027493462
B3_01,01,0,365.7,4.037,-1.7594915009697956
B3_01,01,0,365.7,4.057,-1.760329717015
B3_01,01,0,365.7,4.077,-1.8443951269693062
B3_01,01,0,365.7,4.097,-1.891820426267386
B3_01,01,0,365.7,4.117,-2.0032926496297585
B3_01,01,0,365.7,4.137,-2.104629902027897
B3_01,01,0,365.7,4.157,-2.1754922911360075
B3_01,01,0,365.7,4.177,-2.101254835264781
B3_01,01,0,365.7,4.197,-2.1597998346320617
B3_01,01,0,365.7,4.217,-2.042578559363558
B3_01,01,0,365.7,4.237,-1.9971403370456366
B3_01,01,0,365.7,4.257,-1.9581244614992792
B3_01,01,0,365.7,4.277,-1.9347511766426653
B3_01,01,0,365.7,4.297,-1.9809713205831538
B3_01,01,0,365.7,4.317,-1.9661487842882508
B3_01,01,0,365.7,4.337,-2.064249901186947
B3_01,01,0,365.7,4.357,-2.1225412970467845
B3_01,01,0,365.7,4.377,-1.9705266143719142
B3_01,01,0,365.7,4.397,-1.7227070193715694
B3_01,01,0,365.7,4.417,-1.5947145480899727
B3_01,01,0,365.7,4.437,-1.5415546994441303
B3_01,01,0,365.7,4.457,-1.5380548518640986
B3_01,01,0,365.7,4.477,-1.573403803127255
B3_01,01,0,365.7,4.497,-1.7004406401555314
B3_01,01,0,365.7,4.517,-1.909117665812654
B3_01,01,0,365.7,4.537,-1.9365637776120146
B3_01,01,0,365.7,4.557,-2.1529267588019843
B3_01,01,0,365.7,4.577,-2.2583708808247613
B3_01,01,0,365.7,4.597,-2.162481188329749
B3_01,01,0,365.7,4.617,-2.179516627208185
B3_01,01,0,365.7,4.637,-2.2596316336844184
B3_01,01,0,365.7,4.657,-2.258829412236731
B3_01,01,0,365.7,4.677,-2.321635640350799
B3_01,01,0,365.7,4.697,-2.248681024780228
B3_01,01,0,365.7,4.717,-2.066880633437878
B3_01,01,0,365.7,4.737,-2.268187280457944
B3_01,01,0,365.7,4.757,-2.4172545234815326
B3_01,01,0,365.7,4.777,-2.276828121115062
B3_01,01,0,365.7,4.797,-2.1614837262997613
B3_01,01,0,365.7,4.817,-2.057763769518042
B3_01,01,0,365.7,4.837,-2.218195787192758
B3_01,01,0,365.7,4.857,-2.0062851395890045
B3_01,01,0,365.7,4.877,-2.0171681252852594
B3_01,01,0,365.7,4.897,-2.0228874939170023
B3_01,01,0,365.7,4.917,-1.9482854445393663
B3_01,01,0,365.7,4.937,-1.9238295764582565
B3_01,01,0,365.7,4.957,-1.9190827046311978
B3_01,01,0,365.7,4.977,-1.783984422600362
B3_01,01,0,365.7,4.997,-1.5271995207100064
B3_01,01,0,365.7,5.017,-1.4473730875968633
B3_01,01,0,365.7,5.037,-1.2737185006489167
B3_01,01,0,365.7,5.057,-1.2014986695745713
B3_01,01,0,365.7,5.077,-1.044033377099367
B3_01,01,0,365.7,5.097,-1.0646640717258655
B3_01,01,0,365.7,5.117,-1.2150466291232078
B3_01,01,0,365.7,5.137,-1.3757994064526229
B3_01,01,0,365.7,5.157,-1.4913462529020587
B3_01,01,0,365.7,5.177,-1.4419727681785282
B3_01,01,0,365.7,5.197,-1.308796708084941
B3_01,01,0,365.7,5.217,-1.411420372085824
B3_01,01,0,365.7,5.237,-1.548493003050182
B3_01,01,0,365.7,5.257,-1.4424374403063762
B3_01,01,0,365.7,5.277,-1.6069767803512027
B3_01,01,0,365.7,5.297,-1.62552762329897
B3_01,01,0,365.7,5.317,-1.6678574575790421
B3_01,01,0,365.7,5.337,-1.642467710041605
B3_01,01,0,365.7,5.357,-1.8373700507948318
B3_01,01,0,365.7,5.377,-1.9991971713961465
B3_01,01,0,365.7,5.397,-2.0708720155337206
B3_01,01,0,365.7,5.417,-2.1620954381127495
B3_01,01,0,365.7,5.437,-2.2067104167856164
B3_01,01,0,365.7,5.457,-2.2556017143268585
B3_01,01,0,365.7,5.477,-2.394609211187335
B3_01,01,0,365.7,5.497,-2.2473016117870945
B3_01,01,0,365.7,5.517,-2.2186588081554044
B3_01,01,0,365.7,5.537,-2.3808214395308203
B3_01,01,0,365.7,5.557,-2.1406449745357374
B3_01,01,0,365.7,5.577,-2.143671979136017
B3_01,01,0,365.7,5.597,-2.0374541977735277
B3_01,01,0,365.7,5.617,-2.0040829729606098
B3_01,01,0,365.7,5.637,-1.9125057220759494
B3_01,01,0,365.7,5.657,-1.9289128344541726
B3_01,01,0,365.7,5.677,-1.7828893511129076
B3_01,01,0,365.7,5.697,-1.7853878092637157
B3_01,01,0,365.7,5.717,-1.688813104333439
B3_01,01,0,365.7,5.737,-1.6807025957002215
B3_01,01,0,365.7,5.757,-1.5761539429770228
B3_01,01,0,365.7,5.777,-1.704832075603016
B3_01,01,0,365.7,5.797,-1.6711853021506942
B3_01,01,0,365.7,5.817,-1.6880637941169299
B3_01,01,0,365.7,5.837,-1.5001057269282865
B3_01,01,0,365.7,5.857,-1.6439171223488456
B3_01,01,0,365.7,5.877,-1.5616439672985825
B3_01,01,0,365.7,5.897,-1.6535997651015328
B3_01,01,0,365.7,5.917,-1.627361766515196
B3_01,01,0,365.7,5.937,-1.7697505087811751
B3_01,01,0,365.7,5.957,-1.6311337586175074
B3_01,01,0,365.7,5.977,-1.596198449917271
B3_01,01,0,365.7,5.997,-1.6880375521807474
B3_01,01,0,365.7,6.017,-1.6664345849070819
B3_01,01,0,365.7,6.037,-1.7263482173028648
B3_01,01,0,365.7,6.057,-1.6596047047399543
B3_01,01,0,365.7,6.077,-1.5164661183258576
B3_01,01,0,365.7,6.097,-1.5322057150035648
B3_01,01,0,365.7,6.117,-1.4993425325410625
B3_01,01,0,365.7,6.137,-1.5684268106872503
B3_01,01,0,365.7,6.157,-1.522339501369791
B3_01,01,0,365.7,6.177,-1.499623375011402
B3_01,01,0,365.7,6.197,-1.3724511476385262
B3_01,01,0,365.7,6.217,-1.322504589879927
B3_01,01,0,365.7,6.237,-1.4158945430424137
B3_01,01,0,365.7,6.257,-1.4124865000009057
B3_01,01,0,365.7,6.277,-1.5302929194053938
B3_01,01,0,365.7,6.297,-1.6175309361489951
B3_01,01,0,365.7,6.317,-1.6265227009651002
B3_01,01,0,365.7,6.337,-1.5371247356642783
B3_01,01,0,365.7,6.357,-1.5995888481685743
B3_01,01,0,365.7,6.377,-1.675572469405417
B3_01,01,0,365.7,6.397,-1.5962906006752873
B3_01,01,0,365.7,6.417,-1.4212988462181875
B3_01,01,0,365.7,6.437,-1.285433536481198
B3_01,01,0,365.7,6.457,-1.032695913145806
B3_01,01,0,365.7,6.477,-0.9318250977924617
B3_01,01,0,365.7,6.497,-0.947359432014121
B3_01,01,0,365.7,6.517,-0.9933846368565513
B3_01,01,0,365.7,6.537,-0.978266555846298
B3_01,01,0,365.7,6.557,-1.0981715592613002
B3_01,01,0,365.7,6.577,-1.172245161166611
B3_01,01,0,365.7,6.597,-1.184313149485897
B3_01,01,0,365.7,6.617,-1.232707628119383
B3_01,01,0,365.7,6.637,-1.3241286032772406
B3_01,01,0,365.7,6.657,-1.363405348162165
B3_01,01,0,365.7,6.677,-1.338462912077871
B3_01,01,0,365.7,6.697,-1.2983460428518696
B3_01,01,0,365.7,6.717,-1.5486277890003468
B3_01,01,0,365.7,6.737,-1.5954931082660009
B3_01,01,0,365.7,6.757,-1.626433966864497
B3_01,01,0,365.7,6.777,-1.6115967282921402
B3_01,01,0,365.7,6.797,-1.5139301314559899
B3_01,01,0,365.7,6.817,-1.4493136932976127
B3_01,01,0,365.7,6.837,-1.4280119110984018
B3_01,01,0,365.7,6.857,-1.4774117103561573
B3_01,01,0,365.7,6.877,-1.7119658316255661
B3_01,01,0,365.7,6.897,-1.7105893688293623
B3_01,01,0,365.7,6.917,-1.7621324108546095
B3_01,01,0,365.7,6.937,-1.7160902434296774
B3_01,01,0,365.7,6.957,-1.7986852302351175
B3_01,01,0,365.7,6.977,-1.8188584162772499
B3_01,01,0,365.7,6.997,-1.6547503331068454
B3_01,01,0,365.7,7.017,-1.4905261444246132
B3_01,01,0,365.7,7.037,-1.4709275563571014
B3_01,01,0,365.7,7.057,-1.5094107446404865
B3_01,01,0,365.7,7.077,-1.3929169566310784
B3_01,01,0,365.7,7.097,-1.4312257872864649
B3_01,01,0,365.7,7.117,-1.3992418208848905
B3_01,01,0,365.7,7.137,-1.3428275172153012
B3_01,01,0,365.7,7.157,-1.434932590995742
B3_01,01,0,365.7,7.177,-1.3773923837631923
B3_01,01,0,365.7,7.197,-1.2641312617159195
B3_01,01,0,365.7,7.217,-1.3019700978970807
B3_01,01,0,365.7,7.237,-1.175709136344964
B3_01,01,0,365.7,7.257,-1.1209324477191946
B3_01,01,0,365.7,7.277,-1.1082518008036302
B3_01,01,0,365.7,7.297,-1.0121932002732617
B3_01,01,0,365.7,7.317,-1.0022486080480055
B3_01,01,0,365.7,7.337,-0.9844723795846055
B3_01,01,0,365.7,7.357,-0.9721466342137122
B3_01,01,0,365.7,7.377,-0.8325656055945581
B3_01,01,0,365.7,7.397,-0.802024436435649
B3_01,01,0,365.7,7.417,-0.8584009687748528
B3_01,01,0,365.7,7.437,-0.9073787305878391
B3_01,01,0,365.7,7.457,-0.9613671446143988
B3_01,01,0,365.7,7.477,-1.2486089639633335
B3_01,01,0,365.7,7.497,-1.155641587629084
B3_01,01,0,365.7,7.523,-1.2421000947083054
B3_01,01,0,365.7,7.543,-1.218422642243613
B3_01,01,0,365.7,7.563,-1.3833345569498647
B3_01,01,0,365.7,7.583,-1.4396763121211529
B3_01,01,0,365.7,7.603,-1.4360349507259749
B3_01,01,0,365.7,7.623,-1.4707084089097573
B3_01,01,0,365.7,7.643,-1.54312258815379
B3_01,01,0,365.7,7.663,-1.5482320786000396
B3_01,01,0,365.7,7.683,-1.503857948866998
B3_01,01,0,365.7,7.703,-1.519113803824753
B3_01,01,0,365.7,7.723,-1.5965191123993838
B3_01,01,0,365.7,7.743,-1.4611174366795847
B3_01,01,0,365.7,7.763,-1.4476672108581816
B3_01,01,0,365.7,7.783,-1.254105888048807
B3_01,01,0,365.7,7.803,-0.9682103018547749
B3_01,01,0,365.7,7.823,-0.7658301363811892
B3_01,01,0,365.7,7.843,-0.6473133506698256
B3_01,01,0,365.7,7.863,-0.4847814572309401
B3_01,01,0,365.7,7.883,-0.42577024204683356
B3_01,01,0,365.7,7.903,-0.38416068691091776
B3_01,01,0,365.7,7.923,-0.45054594099108913
B3_01,01,0,365.7,7.943,-0.4595474338918425
B3_01,01,0,365.7,7.963,-0.5294573694720948
B3_01,01,0,365.7,7.983,-0.5226309967670203
B3_01,01,0,365.7,8.003,-0.616420078252407
B3_01,01,0,365.7,8.023,-0.712309940206242
B3_01,01,0,365.7,8.043,-0.8560837870122501
B3_01,01,0,365.7,8.063,-0.6127656737260021
B3_01,01,0,365.7,8.083,-0.6887371378193624
B3_01,01,0,365.7,8.103,-0.6541649205975135
B3_01,01,0,365.7,8.123,-0.6209515575776557
B3_01,01,0,365.7,8.143,-0.4699402750338901
B3_01,01,0,365.7,8.163,-0.22628817682557012
B3_01,01,0,365.7,8.183,-0.2575781978831364
B3_01,01,0,365.7,8.203,-0.20986537519087467
B3_01,01,0,365.7,8.223,-0.32367924054844
B3_01,01,0,365.7,8.243,-0.3779727414657214
B3_01,01,0,365.7,8.263,-0.2836919408787795
B3_01,01,0,365.7,8.283,-0.16187180220637043
B3_01,01,0,365.7,8.303,-0.1373755084428021
B3_01,01,0,365.7,8.323,-0.22442381344938467
B3_01,01,0,365.7,8.343,-0.36328997772123967
B3_01,01,0,365.7,8.363,-0.4646933272394958
B3_01,01,0,365.7,8.383,-0.6513795245567707
B3_01,01,0,365.7,8.403,-0.6100678376357817
B3_01,01,0,365.7,8.423,-0.8177341345385631
B3_01,01,0,365.7,8.443,-0.8023369219829161
B3_01,01,0,365.7,8.463,-0.9744081353957599
B3_01,01,0,365.7,8.483,-1.0248460705486193
B3_01,01,0,365.7,8.503,-1.0231050864470899
B3_01,01,0,365.7,8.523,-0.9905303576924215
B3_01,01,0,365.7,8.543,-0.770864999373497
B3_01,01,0,365.7,8.563,-0.743574291219741
B3_01,01,0,365.7,8.583,-0.5696316137837445
B3_01,01,0,365.7,8.603,-0.6802419138969173
B3_01,01,0,365.7,8.623,-0.6048859329587073
B3_01,01,0,365.7,8.643,-0.6018720547468382
B3_01,01,0,365.7,8.663,-0.5388591256985656
B3_01,01,0,365.7,8.683,-0.5497337716627203
B3_01,01,0,365.7,8.703,-0.5944922991362378
B3_01,01,0,365.7,8.723,-0.6981783594340714
B3_01,01,0,365.7,8.743,-0.5869939518452907
B3_01,01,0,365.7,8.763,-0.5906382810777737
B3_01,01,0,365.7,8.783,-0.696684022504632
B3_01,01,0,365.7,8.803,-0.7617996660337576
B3_01,01,0,365.7,8.823,-0.8151849754059557
B3_01,01,0,365.7,8.843,-0.8130495773893636
B3_01,01,0,365.7,8.863,-0.8122623064068031
B3_01,01,0,365.7,8.883,-0.7473668400011877
B3_01,01,0,365.7,8.903,-0.7088137435885942
B3_01,01,0,365.7,8.923,-0.7921420943850144
B3_01,01,0,365.7,8.943,-0.8101934640032722
B3_01,01,0,365.7,8.963,-0.9412327180526745
B3_01,01,0,365.7,8.983,-1.0157511941343922
B3_01,01,0,365.7,9.003,-1.012963928595082
B3_01,01,0,365.7,9.023,-1.0038349528342088
B3_01,01,0,365.7,9.043,-1.005776146875279
B3_01,01,0,365.7,9.063,-1.0251621302763627
B3_01,01,0,365.7,9.083,-1.0150626455915224
B3_01,01,0,365.7,9.103,-1.0871063683329827
B3_01,01,0,365.7,9.123,-1.186848506933833
B3_01,01,0,365.7,9.143,-1.149954322947465
B3_01,01,0,365.7,9.163,-1.0654822683529765
B3_01,01,0,365.7,9.183,-1.0892690091614599
B3_01,01,0,365.7,9.203,-1.0935652811833207
B3_01,01,0,365.7,9.223,-1.004772650800787
B3_01,01,0,365.7,9.243,-1.0296472913496055
B3_01,01,0,365.7,9.263,-1.0330856321686421
B3_01,01,0,365.7,9.283,-1.0244614729736445
B3_01,01,0,365.7,9.303,-1.0298077632018405
B3_01,01,0,365.7,9.323,-0.942207812463686
B3_01,01,0,365.7,9.343,-0.9552341899681178
B3_01,01,0,365.7,9.363,-0.891334183835097
B3_01,01,0,365.7,9.383,-1.0286323590928101
B3_01,01,0,365.7,9.403,-0.8539536134155717
B3_01,01,0,365.7,9.423,-0.89286161914412
B3_01,01,0,365.7,9.443,-0.8661538968837897
B3_01,01,0,365.7,9.463,-0.847790021183564
B3_01,01,0,365.7,9.483,-0.8691802371279015
B3_01,01,0,365.7,9.503,-0.6710028271749724
B3_01,01,0,365.7,9.523,-0.7583614802421872
B3_01,01,0,365.7,9.543,-0.8376129039315352
B3_01,01,0,365.7,9.563,-0.7700396011891512
B3_01,01,0,365.7,9.583,-0.9352393228928471
B3_01,01,0,365.7,9.603,-0.9029268574595234
B3_01,01,0,365.7,9.623,-1.011273616821277
B3_01,01,0,365.7,9.643,-1.110711649089466
B3_01,01,0,365.7,9.663,-1.164341782916634
B3_01,01,0,365.7,9.683,-1.16381997680933
B3_01,01,0,365.7,9.703,-1.3099944697140455
B3_01,01,0,365.7,9.723,-1.3318511158683903
B3_01,01,0,365.7,9.743,-1.376269249724222
B3_01,01,0,365.7,9.763,-1.4440309858963873
B3_01,01,0,365.7,9.783,-1.4160119690244357
B3_01,01,0,365.7,9.803,-1.3564303053160325
B3_01,01,0,365.7,9.823,-1.2665848903554089
B3_01,01,0,365.7,9.843,-1.0740057931012257
B3_01,01,0,365.7,9.863,-1.0169194792414626
B3_01,01,0,365.7,9.883,-0.9500727686503414
B3_01,01,0,365.7,9.903,-0.7590632133308788
B3_01,01,0,365.7,9.923,-0.6548126052195059
B3_01,01,0,365.7,9.943,-0.543855092451526
B3_01,01,0,365.7,9.963,-0.6915576466062879
B3_01,01,0,365.7,9.983,-0.7437890147879748
B3_01,01,0,365.7,10.003,-0.6710450506244383
B3_01,01,0,365.7,10.023,-0.6515101124886975
B3_01,01,0,365.7,10.043,-0.7042522864222215
B3_01,01,0,365.7,10.063,-0.7962892853253338
B3_01,01,0,365.7,10.083,-0.8612722850216927
B3_01,01,0,365.7,10.103,-0.9382396506329893
B3_01,01,0,365.7,10.123,-0.923087078200368
B3_01,01,0,365.7,10.143,-0.9504846267645854
B3_01,01,0,365.7,10.163,-0.8858384926194697
B3_01,01,0,365.7,10.183,-0.9423771224725948
B3_01,01,0,365.7,10.203,-0.8853385576462489
B3_01,01,0,365.7,10.223,-0.9774361085118617
B3_01,01,0,365.7,10.243,-0.9229926371978392
B3_01,01,0,365.7,10.263,-0.9037657809379427
B3_01,01,0,365.7,10.283,-0.8427086725623852
B3_01,01,0,365.7,10.303,-0.7382883789551518
B3_01,01,0,365.7,10.323,-0.8156940423670861
B3_01,01,0,365.7,10.343,-0.6853276714184151
B3_01,01,0,365.7,10.363,-0.6464168322190827
B3_01,01,0,365.7,10.383,-0.6160362735721696
B3_01,01,0,365.7,10.403,-0.5785767655005765
B3_01,01,0,365.7,10.423,-0.660423335219519
B3_01,01,0,365.7,10.443,-0.7622478088938927
B3_01,01,0,365.7,10.463,-0.8305132714483571
B3_01,01,0,365.7,10.483,-0.8041278417227757
B3_01,01,0,365.7,10.503,-0.7579419482861828
B3_01,01,0,365.7,10.523,-0.7253133774758839
B3_01,01,0,365.7,10.543,-0.760499103138427
B3_01,01,0,365.7,10.563,-0.8143971995627086
B3_01,01,0,365.7,10.583,-0.9245620080222907
B3_01,01,0,365.7,10.603,-1.0860380253726618
B3_01,01,0,365.7,10.623,-1.171412594810737
B3_01,01,0,365.7,10.643,-1.2231917448817669
B3_01,01,0,365.7,10.663,-1.3500312209666805
B3_01,01,0,365.7,10.683,-1.3212448758758657
B3_01,01,0,365.7,10.703,-1.2953468697784847
